paper_id,source_table_id,source_table_row,claim_id,claim_type,row_status,reasons,source_informative,statement_informative,overlap_ratio,env_resolved,out_resolved,effect_known,translation_status,translation_confidence,translation_warnings,needs_verification,quality_flag,statement,source_quote
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-002,5,doi:10.1038/s41598-022-20649-y-TBL-C010,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Contrast: Gr–OC; Group: Walk; Median: 5.665; SD: 0.860; 95% CI: [4.083,7.433]","Contrast: Gr–OC; Group: Walk; Median: 5.665; SD: 0.860; 95% CI: [4.083,7.433]"
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-002,6,doi:10.1038/s41598-022-20649-y-TBL-C011,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Contrast: Gr–OU; Group: Stand; Median: 3.047; SD: 0.636; 95% CI: [1.806,4.279]","Contrast: Gr–OU; Group: Stand; Median: 3.047; SD: 0.636; 95% CI: [1.806,4.279]"
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-002,7,doi:10.1038/s41598-022-20649-y-TBL-C012,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Contrast: Gr–OU; Group: Walk; Median: 1.627; SD: 0.606; 95% CI: [0.421,2.786]","Contrast: Gr–OU; Group: Walk; Median: 1.627; SD: 0.606; 95% CI: [0.421,2.786]"
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-002,8,doi:10.1038/s41598-022-20649-y-TBL-C013,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Contrast: OC–OU; Group: Stand; Median: − 2.919; SD: 0.752; 95% CI: [− 4.432, − 1.484]","Contrast: OC–OU; Group: Stand; Median: − 2.919; SD: 0.752; 95% CI: [− 4.432, − 1.484]"
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-002,9,doi:10.1038/s41598-022-20649-y-TBL-C014,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Contrast: OC–OU; Group: Walk; Median: − 4.046; SD: 0.755; 95% CI: [− 5.501, − 2.563]","Contrast: OC–OU; Group: Walk; Median: − 4.046; SD: 0.755; 95% CI: [− 5.501, − 2.563]"
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-002,10,doi:10.1038/s41598-022-20649-y-TBL-C015,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Contrast: IC–IU; Group: Stand; Median: − 3.482; SD: 0.896; 95% CI: [− 5.202, − 1.72]","Contrast: IC–IU; Group: Stand; Median: − 3.482; SD: 0.896; 95% CI: [− 5.202, − 1.72]"
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-002,11,doi:10.1038/s41598-022-20649-y-TBL-C016,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Contrast: IC–IU; Group: Walk; Median: − 2.454; SD: 0.814; 95% CI: [− 4.136, − 0.946]","Contrast: IC–IU; Group: Walk; Median: − 2.454; SD: 0.814; 95% CI: [− 4.136, − 0.946]"
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-002,12,doi:10.1038/s41598-022-20649-y-TBL-C017,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Contrast: OC–IC; Group: Stand; Median: 1.586; SD: 0.817; 95% CI: [0.036,3.232]","Contrast: OC–IC; Group: Stand; Median: 1.586; SD: 0.817; 95% CI: [0.036,3.232]"
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-002,13,doi:10.1038/s41598-022-20649-y-TBL-C018,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Contrast: OC–IC; Group: Walk; Median: 0.210; SD: 0.753; 95% CI: [− 1.188, 1.729]","Contrast: OC–IC; Group: Walk; Median: 0.210; SD: 0.753; 95% CI: [− 1.188, 1.729]"
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-002,14,doi:10.1038/s41598-022-20649-y-TBL-C019,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Contrast: OU–IU; Group: Stand; Median: 1.028; SD: 0.640; 95% CI: [− 0.255,2.258]","Contrast: OU–IU; Group: Stand; Median: 1.028; SD: 0.640; 95% CI: [− 0.255,2.258]"
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-002,15,doi:10.1038/s41598-022-20649-y-TBL-C020,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Contrast: OU–IU; Group: Walk; Median: 1.794; SD: 0.634; 95% CI: [0.598,3.09]","Contrast: OU–IU; Group: Walk; Median: 1.794; SD: 0.634; 95% CI: [0.598,3.09]"
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-003,0,doi:10.1038/s41598-022-20649-y-TBL-C021,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Contrast: Gr–IC; Group: Stand; Median: − 7.397; SD: 1.419; 95% CI: [− 10.441, − 4.916]","Contrast: Gr–IC; Group: Stand; Median: − 7.397; SD: 1.419; 95% CI: [− 10.441, − 4.916]"
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-003,1,doi:10.1038/s41598-022-20649-y-TBL-C022,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Contrast: Gr–IC; Group: Walk; Median: − 5.987; SD: 1.200; 95% CI: [− 8.508, − 3.895]","Contrast: Gr–IC; Group: Walk; Median: − 5.987; SD: 1.200; 95% CI: [− 8.508, − 3.895]"
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-003,2,doi:10.1038/s41598-022-20649-y-TBL-C023,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Contrast: Gr–IU; Group: Stand; Median: − 4.174; SD: 0.985; 95% CI: [− 6.267, − 2.388]","Contrast: Gr–IU; Group: Stand; Median: − 4.174; SD: 0.985; 95% CI: [− 6.267, − 2.388]"
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-003,3,doi:10.1038/s41598-022-20649-y-TBL-C024,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Contrast: Gr–IU; Group: Walk; Median: − 3.236; SD: 0.862; 95% CI: [− 5.042, − 1.675]","Contrast: Gr–IU; Group: Walk; Median: − 3.236; SD: 0.862; 95% CI: [− 5.042, − 1.675]"
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-003,4,doi:10.1038/s41598-022-20649-y-TBL-C025,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Contrast: Gr–OC; Group: Stand; Median: − 4.706; SD: 1.068; 95% CI: [− 6.973, − 2.83]","Contrast: Gr–OC; Group: Stand; Median: − 4.706; SD: 1.068; 95% CI: [− 6.973, − 2.83]"
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-003,5,doi:10.1038/s41598-022-20649-y-TBL-C026,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Contrast: Gr–OC; Group: Walk; Median: − 5.132; SD: 1.045; 95% CI: [− 7.403, − 3.332]","Contrast: Gr–OC; Group: Walk; Median: − 5.132; SD: 1.045; 95% CI: [− 7.403, − 3.332]"
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-003,6,doi:10.1038/s41598-022-20649-y-TBL-C027,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Contrast: Gr–OU; Group: Stand; Median: − 4.311; SD: 0.917; 95% CI: [− 6.246, − 2.673]","Contrast: Gr–OU; Group: Stand; Median: − 4.311; SD: 0.917; 95% CI: [− 6.246, − 2.673]"
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-003,7,doi:10.1038/s41598-022-20649-y-TBL-C028,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Contrast: Gr–OU; Group: Walk; Median: − 2.809; SD: 0.766; 95% CI: [− 4.387, − 1.405]","Contrast: Gr–OU; Group: Walk; Median: − 2.809; SD: 0.766; 95% CI: [− 4.387, − 1.405]"
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-003,8,doi:10.1038/s41598-022-20649-y-TBL-C029,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Contrast: OC–OU; Group: Stand; Median: 0.415; SD: 0.897; 95% CI: [− 1.393, 2.156]","Contrast: OC–OU; Group: Stand; Median: 0.415; SD: 0.897; 95% CI: [− 1.393, 2.156]"
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-003,9,doi:10.1038/s41598-022-20649-y-TBL-C030,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Contrast: OC–OU; Group: Walk; Median: 2.311; SD: 0.926; 95% CI: [0.546,4.195]","Contrast: OC–OU; Group: Walk; Median: 2.311; SD: 0.926; 95% CI: [0.546,4.195]"
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-003,10,doi:10.1038/s41598-022-20649-y-TBL-C031,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Contrast: IC–IU; Group: Stand; Median: 3.203; SD: 1.050; 95% CI: [1.36,5.465]","Contrast: IC–IU; Group: Stand; Median: 3.203; SD: 1.050; 95% CI: [1.36,5.465]"
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-003,11,doi:10.1038/s41598-022-20649-y-TBL-C032,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Contrast: IC–IU; Group: Walk; Median: 2.733; SD: 0.980; 95% CI: [0.96,4.784]","Contrast: IC–IU; Group: Walk; Median: 2.733; SD: 0.980; 95% CI: [0.96,4.784]"
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-003,12,doi:10.1038/s41598-022-20649-y-TBL-C033,finding,suspect_rule,effect_unknown|low_statement_source_overlap|translation_status:untranslatable_noise,true,true,0.0000,true,true,false,untranslatable_noise,0,low_information_source,true,translation_inferred|outcome_unresolved|garbled_statement,Table extraction text is low quality; manual verification required.,"Contrast: OC–IC; Group: Stand; Median: − 2.670; SD: 0.956; 95% CI: [− 4.7, − 0.963]"
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-003,13,doi:10.1038/s41598-022-20649-y-TBL-C034,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Contrast: OC–IC; Group: Walk; Median: − 0.853; SD: 0.834; 95% CI: [− 2.504, 0.83]","Contrast: OC–IC; Group: Walk; Median: − 0.853; SD: 0.834; 95% CI: [− 2.504, 0.83]"
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-003,14,doi:10.1038/s41598-022-20649-y-TBL-C035,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Contrast: OU–IU; Group: Stand; Median: 0.123; SD: 0.758; 95% CI: [− 1.424, 1.554]","Contrast: OU–IU; Group: Stand; Median: 0.123; SD: 0.758; 95% CI: [− 1.424, 1.554]"
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-003,15,doi:10.1038/s41598-022-20649-y-TBL-C036,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Contrast: OU–IU; Group: Walk; Median: − 0.434; SD: 0.724; 95% CI: [− 1.846, 0.999]","Contrast: OU–IU; Group: Walk; Median: − 0.434; SD: 0.724; 95% CI: [− 1.846, 0.999]"
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-004,0,doi:10.1038/s41598-022-20649-y-TBL-C037,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Contrast: Gr–IC; Group: Walk; Median: 1.024; SD: 1.939; 95% CI: [− 3.004, 4.696]","Contrast: Gr–IC; Group: Walk; Median: 1.024; SD: 1.939; 95% CI: [− 3.004, 4.696]"
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-004,1,doi:10.1038/s41598-022-20649-y-TBL-C038,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Contrast: Gr–IC; Group: Stand; Median: 3.583; SD: 2.002; 95% CI: [− 0.366, 7.707]","Contrast: Gr–IC; Group: Stand; Median: 3.583; SD: 2.002; 95% CI: [− 0.366, 7.707]"
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-004,2,doi:10.1038/s41598-022-20649-y-TBL-C039,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Contrast: Gr–IU; Group: Walk; Median: 2.201; SD: 2.154; 95% CI: [− 2.426, 6.241]","Contrast: Gr–IU; Group: Walk; Median: 2.201; SD: 2.154; 95% CI: [− 2.426, 6.241]"
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-004,3,doi:10.1038/s41598-022-20649-y-TBL-C040,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Contrast: Gr–IU; Group: Stand; Median: 3.869; SD: 2.451; 95% CI: [− 0.298, 8.539]","Contrast: Gr–IU; Group: Stand; Median: 3.869; SD: 2.451; 95% CI: [− 0.298, 8.539]"
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-004,4,doi:10.1038/s41598-022-20649-y-TBL-C041,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Contrast: Gr–OC; Group: Walk; Median: 0.231; SD: 2.385; 95% CI: [− 4.693, 4.455]","Contrast: Gr–OC; Group: Walk; Median: 0.231; SD: 2.385; 95% CI: [− 4.693, 4.455]"
doi:10.1038/s41598-022-20649-y,TBL-20260216231047-004,5,doi:10.1038/s41598-022-20649-y-TBL-C042,finding,verified_strong,translation_status:inferred,true,true,1.0000,true,true,true,inferred,0.45,,true,translation_inferred|outcome_unresolved,"Contrast: Gr–OC; Group: Stand; Median: 2.260; SD: 2.227; 95% CI: [− 2.354, 6.575]","Contrast: Gr–OC; Group: Stand; Median: 2.260; SD: 2.227; 95% CI: [− 2.354, 6.575]"
