variable_name,categories,repos,repo_count,source_count,example_sources
_reverseGlyphOrder,extraction_output_field,BN_graphical,1,3,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/fontTools/merge/tables.py:213; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/fontTools/merge/tables.py:213; BN_graphical/test_venv_310/lib/python3.10/site-packages/fontTools/merge/tables.py:213
_sa_class_manager,enum_value,BN_graphical,1,4,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/sqlalchemy/orm/base.py:207; BN_graphical/bn_venv/lib/python3.14/site-packages/sqlalchemy/orm/base.py:206; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/sqlalchemy/orm/base.py:207; BN_graphical/test_venv_310/lib/python3.10/site-packages/sqlalchemy/orm/base.py:207
_sa_instance_state,enum_value,BN_graphical,1,4,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/sqlalchemy/orm/base.py:208; BN_graphical/bn_venv/lib/python3.14/site-packages/sqlalchemy/orm/base.py:207; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/sqlalchemy/orm/base.py:208; BN_graphical/test_venv_310/lib/python3.10/site-packages/sqlalchemy/orm/base.py:208
_skip_test,extraction_output_field,BN_graphical,1,3,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/sklearn/feature_extraction/text.py:2166; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/sklearn/feature_extraction/text.py:2166; BN_graphical/test_venv_310/lib/python3.10/site-packages/sklearn/feature_extraction/text.py:2166
_twisted_raw_excinfo,enum_value,BN_graphical,1,1,BN_graphical/bn_venv/lib/python3.14/site-packages/_pytest/unittest.py:553
a.a1.a2,extraction_output_field,BN_graphical,1,3,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/setuptools/command/editable_wheel.py:632; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/setuptools/command/editable_wheel.py:639; BN_graphical/test_venv_310/lib/python3.10/site-packages/setuptools/command/editable_wheel.py:623
a.b,extraction_output_field,BN_graphical,1,3,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/setuptools/command/editable_wheel.py:634; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/setuptools/command/editable_wheel.py:641; BN_graphical/test_venv_310/lib/python3.10/site-packages/setuptools/command/editable_wheel.py:625
a.b.c,extraction_output_field,BN_graphical,1,6,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/setuptools/tests/test_editable_install.py:800; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/setuptools/tests/test_editable_install.py:820; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/setuptools/tests/test_editable_install.py:800; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/setuptools/tests/test_editable_install.py:820
a.b.c.x.y.z,extraction_output_field,BN_graphical,1,6,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/setuptools/tests/test_editable_install.py:801; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/setuptools/tests/test_editable_install.py:821; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/setuptools/tests/test_editable_install.py:801; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/setuptools/tests/test_editable_install.py:821
about_dv,enum_value,Article_Finder_v3_2_3,1,1,Article_Finder_v3_2_3/knowledge/claim_graph.py:39
about_iv,enum_value,Article_Finder_v3_2_3,1,1,Article_Finder_v3_2_3/knowledge/claim_graph.py:38
abstract_enriched,enum_value,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/prisma/audit_trail.py:46
abstract_finding_rule,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/src/epistemic/extraction/rule_to_claim_mapper.py:162
abstract_only_warnings,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/contracts/ae_af/schemas/ae.query_response.v1.schema.json:229
abstract_provisional,enum_value,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/src/epistemic/contracts/claim_v2.py:18
abstract_rule_deferred_reason,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/scripts/run_realtime_table_rule_intake.py:821
abstract_rule_eligible,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/scripts/run_realtime_table_rule_intake.py:819
abstract_rule_policy,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/scripts/run_realtime_table_rule_intake.py:820
abstract_snippet,extraction_output_field,Article_Eater_PostQuinean_v1,1,2,Article_Eater_PostQuinean_v1/scripts/build_abstract_reduced_tables.py:518; Article_Eater_PostQuinean_v1/scripts/run_realtime_table_rule_intake.py:814
abstracts_added,extraction_output_field,Article_Finder_v3_2_3,1,3,Article_Finder_v3_2_3/ingest/abstract_fetcher.py:30; Article_Finder_v3_2_3/ingest/enricher.py:147; Article_Finder_v3_2_3/ingest/enricher.py:36
access_denied,enum_value,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/src/services/discovery_funnel.py:75
access_quality,extraction_output_field,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/exemplary_extraction_tables.md:2197
accumulating_disconfirmations,enum_value,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/src/epistemic/monitors/theory_monitor.py:40
accumulation_potential,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/archive/docs/handoffs/_ontology_rule_system_summary_a bit ago.md:505
achVendID,extraction_output_field,BN_graphical,1,6,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/fontTools/ttLib/tables/O_S_2f_2.py:228; BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/fontTools/ttLib/tables/O_S_2f_2.py:252; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/fontTools/ttLib/tables/O_S_2f_2.py:228; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/fontTools/ttLib/tables/O_S_2f_2.py:252
acoustic.music,extraction_output_field,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/ae_claim_extractor.py:168
acoustic.nature_sound,extraction_output_field,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/ae_claim_extractor.py:169
acoustic.noise,extraction_output_field,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/ae_claim_extractor.py:166
acoustic.speech,extraction_output_field,Outcome_Contractor,1,1,Outcome_Contractor/article_finder/ae_claim_extractor.py:167
acquirable_via_doi,extraction_output_field,Article_Finder_v3_2_3,1,1,Article_Finder_v3_2_3/ingest/zotero_bridge.py:731
activity_type,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/schemas/panel_context.schema.json:18
actor_id,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/contracts/ae_af/schemas/image_feedback.v1.schema.json:28
added_by,database_column,Outcome_Contractor,1,1,Outcome_Contractor/core/database.py:79
added_date,database_column,BN_graphical,1,2,BN_graphical/database/05_provenance_tables.sql:30; BN_graphical/database/schema.sql:775
added_last_7_days,extraction_output_field,Article_Finder_v3_2_3,1,1,Article_Finder_v3_2_3/ingest/zotero_connector.py:396
adjacent_regions,extraction_output_field,Tagging_Contractor,1,1,Tagging_Contractor/contracts/localized_image_tags.schema.json:96
adjustment_set,extraction_output_field,BN_graphical,1,3,BN_graphical/contracts/bn.api.v2.schema.json:374; BN_graphical/contracts/bn.api.v2.schema.json:91; BN_graphical/contracts/bn.prediction.v1.schema.json:66
adjustment_type,extraction_output_field,BN_graphical,1,1,BN_graphical/contracts/bn.api.v2.schema.json:95
advanceHeightMax,extraction_output_field,BN_graphical,1,3,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/fontTools/merge/tables.py:88; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/fontTools/merge/tables.py:88; BN_graphical/test_venv_310/lib/python3.10/site-packages/fontTools/merge/tables.py:88
advanceWidthMax,extraction_output_field,BN_graphical,1,3,BN_graphical/backups/broken_venvs/bn_venv_20260213_092600/lib/python3.12/site-packages/fontTools/merge/tables.py:71; BN_graphical/bn_venv_py311/lib/python3.11/site-packages/fontTools/merge/tables.py:71; BN_graphical/test_venv_310/lib/python3.10/site-packages/fontTools/merge/tables.py:71
adversarial_indicators_found,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/src/epistemic/extraction/argumentative.py:133
adversarial_scrutiny_survived,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/src/epistemic/extraction/argumentative.py:127
ae_feedback,enum_value,Article_Finder_v3_2_3,1,1,Article_Finder_v3_2_3/search/discovery_orchestrator.py:39
ae_job_path,database_column,Article_Finder_v3_2_3,1,1,Article_Finder_v3_2_3/core/database.py:57
ae_n_claims,database_column,Article_Finder_v3_2_3,1,1,Article_Finder_v3_2_3/core/database.py:62
ae_n_rules,database_column,Article_Finder_v3_2_3,1,1,Article_Finder_v3_2_3/core/database.py:63
ae_output_path,database_column,Article_Finder_v3_2_3,1,1,Article_Finder_v3_2_3/core/database.py:58
ae_profile,database_column,Article_Finder_v3_2_3,1,1,Article_Finder_v3_2_3/core/database.py:60
ae_run_id,database_column,Article_Finder_v3_2_3,1,3,Article_Finder_v3_2_3/core/database.py:218; Article_Finder_v3_2_3/core/database.py:248; Article_Finder_v3_2_3/core/database.py:59
ae_state_id,extraction_output_field,BN_graphical,1,2,BN_graphical/contracts/bn.api.v2.schema.json:258; BN_graphical/contracts/bn.api.v2.schema.json:554
ae_status,database_column,Article_Finder_v3_2_3,1,1,Article_Finder_v3_2_3/core/database.py:61
ae_warnings,database_column,Article_Finder_v3_2_3,1,1,Article_Finder_v3_2_3/core/database.py:65
ae_web_state,extraction_output_field,BN_graphical,1,1,BN_graphical/contracts/bn.api.v2.schema.json:254
af_decision,extraction_output_field,Article_Eater_PostQuinean_v1,1,1,Article_Eater_PostQuinean_v1/contracts/ae_af/schemas/ae.result.v1.schema.json:130
affect.arousal,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2132; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17509
affect.arousal.activation,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2137; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17516
affect.arousal.deactivation,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2142; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17524
affect.arousal.overstimulation,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2147; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17532
affect.arousal.understimulation,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2152; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17540
affect.boredom,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2157; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17548
affect.boredom.disengagement,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2162; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17555
affect.boredom.monotony,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2167; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17563
affect.boredom.understimulation,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2172; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17571
affect.comfort,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2177; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17579
affect.comfort.physical,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2182; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17586
affect.comfort.physical.acoustic,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2187; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17594
affect.comfort.physical.ergonomic,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2192; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17603
affect.comfort.physical.thermal,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2197; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17612
affect.comfort.physical.visual,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2202; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17621
affect.comfort.psychological,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2207; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17630
affect.comfort.psychological.ease,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2212; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17638
affect.comfort.psychological.safety,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2217; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17647
affect.comfort.psychological.security,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2222; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17656
affect.comfort.social,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2227; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17665
affect.cozy,extraction_output_field,Article_Eater_PostQuinean_v1,1,2,Article_Eater_PostQuinean_v1/contracts/vocab/environment_lookup.json:1498; Article_Eater_PostQuinean_v1/contracts/vocab/environment_lookup.json:7
affect.emotion,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2232; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17673
affect.emotion.complex,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2237; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17680
affect.emotion.complex.ambivalence,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2242; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17688
affect.emotion.complex.nostalgia,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2247; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17697
affect.emotion.complex.sublime,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2252; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17706
affect.emotion.complex.uncanny,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2257; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17715
affect.emotion.negative,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2262; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17724
affect.emotion.negative.anger,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2267; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17732
affect.emotion.negative.anger.frustration,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2272; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17741
affect.emotion.negative.anger.hostility,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2277; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17751
affect.emotion.negative.anger.irritation,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2282; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17761
affect.emotion.negative.disgust,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2287; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17771
affect.emotion.negative.fear,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2292; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17780
affect.emotion.negative.fear.anxiety,extraction_output_field,Outcome_Contractor,1,2,Outcome_Contractor/contracts/oc_export/ae_outcome_lookup.json:2297; Outcome_Contractor/contracts/oc_export/constitutive_bridges.json:17789
